nm_municipio	ds_cargo	nm_candidato	sg_partido	ds_composicao_coligacao	ds_sit_tot_turno	qt_votos_nom_validos
AMATURÁ	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	53
AMATURÁ	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	1119
AMATURÁ	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	95
AMATURÁ	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	88
AMATURÁ	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	0
AMATURÁ	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	0
AMATURÁ	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	1
AMATURÁ	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	3
AMATURÁ	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	0
AMATURÁ	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
AMATURÁ	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
AMATURÁ	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	0
AMATURÁ	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	6
AMATURÁ	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
AMATURÁ	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	2
AMATURÁ	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	0
AMATURÁ	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
AMATURÁ	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
AMATURÁ	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	12
AMATURÁ	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
AMATURÁ	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	1
AMATURÁ	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	97
AMATURÁ	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	0
AMATURÁ	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	61
AMATURÁ	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
AMATURÁ	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	146
AMATURÁ	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	29
AMATURÁ	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	0
AMATURÁ	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	0
AMATURÁ	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
AMATURÁ	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	29
AMATURÁ	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
AMATURÁ	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	24
AMATURÁ	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	0
AMATURÁ	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	3
AMATURÁ	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
AMATURÁ	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	72
AMATURÁ	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	4
AMATURÁ	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	0
AMATURÁ	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	2
AMATURÁ	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	0
AMATURÁ	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
AMATURÁ	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
AMATURÁ	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
AMATURÁ	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
AMATURÁ	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
AMATURÁ	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	5
AMATURÁ	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
AMATURÁ	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	0
AMATURÁ	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
AMATURÁ	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
ANAMÃ	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	582
ANAMÃ	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	1357
ANAMÃ	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	1
ANAMÃ	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
ANAMÃ	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	3
ANAMÃ	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	11
ANAMÃ	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	2
ANAMÃ	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	0
ANAMÃ	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	0
ANAMÃ	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	4
ANAMÃ	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	3
ANAMÃ	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	3
ANAMÃ	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	0
ANAMÃ	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	83
ANAMÃ	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	0
ANAMÃ	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	2
ANAMÃ	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	13
ANAMÃ	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	7
ANAMÃ	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
ANAMÃ	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	9
ANAMÃ	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	11
ANAMÃ	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
ANAMÃ	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	18
ANAMÃ	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
ANAMÃ	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	0
ANAMÃ	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	1
ANAMÃ	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	0
ANAMÃ	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	133
ANAMÃ	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	0
ANAMÃ	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	325
ANAMÃ	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	29
ANAMÃ	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	3
ANAMÃ	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	18
ANAMÃ	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	0
ANAMÃ	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	1
ANAMÃ	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	0
ANAMÃ	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	178
ANAMÃ	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	0
ANAMÃ	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	2
ANAMÃ	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	0
ANAMÃ	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	0
ANAMÃ	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
ANAMÃ	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	0
ANAMÃ	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
ANAMÃ	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	0
ANAMÃ	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
ANAMÃ	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	5
ANAMÃ	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
ANAMÃ	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
ANAMÃ	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
ANAMÃ	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	0
ANAMÃ	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	0
ANAMÃ	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	0
ANAMÃ	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	0
ANAMÃ	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	0
ANAMÃ	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	15
ANAMÃ	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	3
ANAMÃ	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	122
ANAMÃ	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	935
ANAMÃ	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	51
ANAMÃ	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	426
ANAMÃ	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	0
ANAMÃ	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	1
ANAMÃ	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	0
ANAMÃ	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	2
ANAMÃ	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	0
ANAMÃ	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	0
ANAMÃ	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	6
ANAMÃ	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	2
ANAMÃ	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
ANAMÃ	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	1
ANAMÃ	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	39
ANAMÃ	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	1
ANAMÃ	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	1247
ANAMÃ	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
ANAMÃ	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	108
ANAMÃ	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	71
ANAMÃ	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	2
ANAMÃ	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	3
ANAMÃ	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
ANAMÃ	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	74
ANAMÃ	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
ANAMÃ	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	16
ANAMÃ	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	3
ANAMÃ	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	1
ANAMÃ	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
ANAMÃ	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	3
ANAMÃ	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	3
ANAMÃ	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	0
ANAMÃ	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	232
ANAMÃ	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	3
ANAMÃ	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	2
ANAMÃ	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
ANAMÃ	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
ANAMÃ	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
ANAMÃ	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
ANAMÃ	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	4
ANAMÃ	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
ANAMÃ	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	0
ANAMÃ	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
ANAMÃ	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
ANORI	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	1174
ANORI	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	3461
ANORI	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	5
ANORI	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
ANORI	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	15
ANORI	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	70
ANORI	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	4
ANORI	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	2
ANORI	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	0
ANORI	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	1
ANORI	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	1
ANORI	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	4
ANORI	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	0
ANORI	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	124
ANORI	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	1
ANORI	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	3
ANORI	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	22
ANORI	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	8
ANORI	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
ANORI	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	0
ANORI	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	0
ANORI	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	0
ANORI	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	0
ANORI	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	2
ANORI	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	1
ANORI	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	0
ANORI	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	4
ANORI	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	31
ANORI	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
ANORI	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	3
ANORI	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	12
ANORI	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	4
ANORI	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
ANORI	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
ANORI	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
ANORI	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	12
ANORI	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	0
ANORI	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	0
ANORI	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	0
ANORI	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
ANORI	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	0
